Location,Industry,Edition,Category_Name,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Date,Volume,Volume_Litres,Subcategory_Name
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2008-12-31,"20,55580966",20556,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2009-12-31,"11,93366287",11934,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2010-12-31,"11,55288378",11553,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2011-12-31,"9,624209219",9624,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2012-12-31,"9,344564691",9345,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2013-12-31,"6,905297134",6905,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2014-12-31,"7,501046786",7501,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2015-12-31,"7,633362127",7633,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2016-12-31,"7,224765655",7225,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2017-12-31,"7,592158003",7592,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2018-12-31,"8,012393874",8012,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2019-12-31,"8,412496185",8412,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2020-12-31,"9,314661088",9315,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Vending,2,000 litres,2021-12-31,"10,0728007",10073,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Vending,2,million litres,2007-12-31,"12,15773348",12157733,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Vending,2,million litres,2008-12-31,"11,34366022",11343660,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Vending,2,million litres,2009-12-31,"5,825824136",5825824,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Vending,2,million litres,2010-12-31,"5,262467435",5262467,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Vending,2,million litres,2011-12-31,"4,656213454",4656213,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Vending,2,million litres,2012-12-31,"4,190986633",4190987,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Vending,2,million litres,2013-12-31,"2,757059436",2757059,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Vending,2,million litres,2014-12-31,"2,661405736",2661406,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Vending,2,million litres,2015-12-31,"2,644542016",2644542,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Vending,2,million litres,2016-12-31,"2,571547427",2571547,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Vending,2,million litres,2017-12-31,"2,05936661",2059367,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Vending,2,million litres,2018-12-31,"1,646511932",1646512,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Vending,2,million litres,2019-12-31,"1,224679603",1224680,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Vending,2,million litres,2020-12-31,"1,165074154",1165074,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Vending,2,million litres,2021-12-31,"1,120560739",1120561,Wine
3,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Vending,2,million litres,2011-12-31,"2,523453287",2523453,Beer
3,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Vending,2,million litres,2012-12-31,"2,528512174",2528512,Beer
3,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Vending,2,million litres,2013-12-31,"2,515843495",2515843,Beer
3,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Vending,2,million litres,2014-12-31,"2,263748774",2263749,Beer
3,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Vending,2,million litres,2015-12-31,"1,484923772",1484924,Beer
7,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Vending,2,million litres,2007-12-31,"2,006996367",2006996,Beer
7,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Vending,2,million litres,2008-12-31,"2,514316542",2514317,Beer
7,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Vending,2,million litres,2009-12-31,"2,800486479",2800486,Beer
7,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Vending,2,million litres,2010-12-31,"2,360217319",2360217,Beer
7,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Vending,2,million litres,2011-12-31,"1,928965837",1928966,Beer
